NORAD_CAT_ID,TIMESTAMP_UTC,X_KM,Y_KM,Z_KM,VX_KMS,VY_KMS,VZ_KMS
1361,2025-07-20 00:15:00,1240.9938817451393,8951.818894374026,-1599.4833390071344,-5.690672756295222,0.2004685804842827,-3.3122699528243515
1361,2025-07-20 00:20:00,-481.7268626232907,8804.49065604133,-2548.439855277881,-5.749658227277754,-1.1787634151511253,-2.989573677715538
1361,2025-07-20 00:25:00,-2182.177999440606,8250.062883440942,-3379.379931380002,-5.542809092406124,-2.5030636234731722,-2.5285493428700705
1361,2025-07-20 00:30:00,-3781.7549528963805,7314.257312415823,-4053.8562489733854,-5.079765634409108,-3.7114881592160702,-1.950516104420453
1361,2025-07-20 00:35:00,-5206.514630811692,6040.342222210281,-4540.643271598312,-4.381841615714839,-4.748440491937629,-1.282115730289632
1361,2025-07-20 00:40:00,-6390.542713781715,4487.150082965154,-4817.158466539002,-3.481046576957926,-5.56614143579926,-0.5541093125985004
1361,2025-07-20 00:45:00,-7278.959238387457,2726.4040369260497,-4870.496028308641,-2.4186614329111857,-6.126753570146802,0.1999934368979467
1361,2025-07-20 00:50:00,-7830.4370939253495,839.4679374977474,-4698.03076712314,-1.2434260493520048,-6.404088979595696,0.9454199409944427
1361,2025-07-20 00:55:00,-8019.126338747313,-1086.3457778521106,-4307.565487925571,-0.00940171726369685,-6.384840110769341,1.6476836210162025
1361,2025-07-20 01:00:00,-7835.896966403142,-2961.7590733107672,-3717.0109454918993,1.226422580891216,-6.069279728908557,2.2741421307972365
1512,2025-07-20 00:00:00,5873.4882777295625,3793.474116247227,2664.093644064906,2.2273810373070955,1.442616525167386,-6.816328460486492
1512,2025-07-20 00:05:00,6282.879634857129,4059.0775352785167,534.883896680574,0.48416617098858145,0.31656613752344714,-7.276457851236152
1512,2025-07-20 00:10:00,6161.057268986464,3981.4884689743435,-1639.8558956776042,-1.2884126129466247,-0.8287735123077192,-7.119060403273153
1512,2025-07-20 00:15:00,5521.982662378331,3569.63321393409,-3676.8340541801335,-2.9399913289097204,-1.896241345118359,-6.366114395300059
1512,2025-07-20 00:20:00,4422.813843980286,2860.3545609198654,-5407.010588751858,-4.334976346250443,-2.7981938581633035,-5.089361687718307
1512,2025-07-20 00:25:00,2957.804740609546,1914.4771539233445,-6689.199153721903,-5.363060942914806,-3.4633046337722897,-3.4009617907939695
1512,2025-07-20 00:30:00,1249.6136959519688,811.1972896839388,-7420.489268396584,-5.94601777673549,-3.84095882596973,-1.4419957138130934
1512,2025-07-20 00:35:00,-560.909292824881,-358.51197672130985,-7543.158457049827,-6.041191424820109,-3.9035156751889573,0.6292441472503392
1512,2025-07-20 00:40:00,-2325.6180909099817,-1498.9385934675176,-7048.178352055485,-5.642691130875797,-3.64708474401098,2.648210749858163
1512,2025-07-20 00:45:00,-3900.10157140183,-2516.758527970514,-5975.543742487043,-4.781168068113255,-3.0913872562537965,4.454366870557384
1512,2025-07-20 00:50:00,-5154.476627519631,-3328.010489888025,-4411.54188344118,-3.5224404539072633,-2.2788729978747626,5.901370899496064
1512,2025-07-20 00:55:00,-5983.538928649571,-3864.6572852951936,-2482.912053204522,-1.9645115856056494,-1.272799083559664,6.8676322175931235
1512,2025-07-20 01:00:00,-6315.667960302713,-4080.3439508038155,-347.81680529438773,-0.2321351527657931,-0.153724063430869,7.266924208306338
1520,2025-07-20 00:00:00,4146.528412575675,-5827.0839857497895,2421.3309916716244,1.3512586241800602,-1.8811483773215012,-6.863636626789883
1520,2025-07-20 00:05:00,4374.48706708639,-6142.176984718683,290.2911147930894,0.15745062421162748,-0.20423589365078829,-7.244322063184097
1520,2025-07-20 00:10:00,4239.367846373943,-5947.475852864819,-1864.8220711451077,-1.0525515380317523,1.4940169000365868,-7.022476661162907
1520,2025-07-20 00:15:00,3751.3764671543804,-5257.7250126986255,-3864.259557899481,-2.1785878786655117,3.0730262528972534,-6.213057037477171
1520,2025-07-20 00:20:00,2950.0948093246293,-4128.883828478555,-5540.1088392187075,-3.126336048133635,4.400516467578153,-4.879662118318989
1520,2025-07-20 00:25:00,1901.532155916524,-2653.954319282655,-6750.322331239419,-3.8151999876485223,5.363584815601543,-3.130080093245481
1520,2025-07-20 00:30:00,692.9482309040151,-955.6850064800846,-7390.83996902275,-4.185149133920685,5.878284551245656,-1.1081322836165644
1520,2025-07-20 00:35:00,-574.1587610260493,823.2947655270824,-7404.806251759714,-4.202034605856048,5.8970630266481425,1.0173798910840317
1520,2025-07-20 00:40:00,-1792.3968165308122,2532.2031173314367,-6788.121592150785,-3.8611266071117014,5.413697449832222,3.065919688485122
1520,2025-07-20 00:45:00,-2857.583674161646,4024.8895326390193,-5590.752571806811,-3.188602240295688,4.465349214338177,4.860159914255022
1520,2025-07-20 00:50:00,-3677.9315045194344,5172.7219313037895,-3913.382086166107,-2.240518640126195,3.131085275407586,6.241997562342865
1520,2025-07-20 00:55:00,-4182.478906143235,5876.405905815317,-1899.254312006617,-1.0987265946558091,1.5261047135219865,7.088310080329866
1520,2025-07-20 01:00:00,-4327.809227865746,6075.38784116464,278.4002576005451,0.13647110424586542,-0.20859919662039808,7.324219590050534
2826,2025-07-20 00:00:00,-3363.236073776669,629.0493074899503,6141.852784843689,3.6057280977910207,-6.079950766815576,2.5896239997154398
2826,2025-07-20 00:05:00,-2128.5171143483312,-1195.902548456796,6591.538889632405,4.555056373345724,-5.981969725150831,0.3825464656017776
2826,2025-07-20 00:10:00,-676.7943274161684,-2898.9238786507253,6367.420357479179,5.040051997573412,-5.273984736826753,-1.8639962754397825
2826,2025-07-20 00:15:00,843.9436932775841,-4306.23205009495,5492.104350672509,5.011088910170978,-4.027259114122913,-3.921527642915964
2826,2025-07-20 00:20:00,2278.489919884385,-5273.857187481766,4054.5857780543956,4.4701881345671115,-2.3677979943936314,-5.579589264168681
2826,2025-07-20 00:25:00,3480.1473856793427,-5702.465849790993,2201.602181297385,3.471785768452494,-0.4648121201468843,-6.667121934469853
2826,2025-07-20 00:30:00,4325.920190798327,-5547.937423194362,122.89182468011123,2.1182131786184173,1.4860207981437434,-7.071295137240635
2826,2025-07-20 00:35:00,4729.471416634638,-4826.248667519821,-1968.4446654640647,0.5493290400541783,3.2834373207919043,-6.750762839304214
2826,2025-07-20 00:40:00,4650.1742119439195,-3611.7975746576817,-3858.3430787751536,-1.0728708482287277,4.742857555589264,-5.740429704693326
2826,2025-07-20 00:45:00,4097.076182189156,-2029.3001188888165,-5354.155791657999,-2.5822765295622974,5.716352424077498,-4.146592821727149
2826,2025-07-20 00:50:00,3127.446954816239,-240.44512412957673,-6304.275018622834,-3.826266053801792,6.107255284914872,-2.1338424213944767
2826,2025-07-20 00:55:00,1840.424671922905,1572.8520274473015,-6612.9681311988315,-4.6804967565389735,5.878195952432451,0.09320251779882892
2826,2025-07-20 01:00:00,366.7855365638632,3226.674809067979,-6249.353411782656,-5.059915291957856,5.053108119965742,2.3102851316889845
2866,2025-07-20 00:00:00,-36321.075760503045,16611.973001428163,962.9183257201173,-1.3008765394065538,-2.870048431068124,0.06935609714578145
2866,2025-07-20 00:05:00,-36701.08189716278,15746.371095767834,983.4599105460773,-1.2323951500268804,-2.900394586918554,0.06753073983985211
2866,2025-07-20 00:10:00,-37060.436584652925,14871.908848037041,1003.4481475600272,-1.1632057818332355,-2.9291149391684024,0.06566696267388027
2866,2025-07-20 00:15:00,-37398.9331428359,13989.076517114156,1022.8716591577867,-1.0933465821502788,-2.956192829172873,0.06376578485300995
2866,2025-07-20 00:20:00,-37716.37639565958,13098.36922836184,1041.7193766565522,-1.0228560948025196,-2.9816124737538443,0.06182824676293946
2866,2025-07-20 00:25:00,-38012.582787243744,12200.2867095208,1059.9805465768634,-0.9517732409912214,-3.0053589749254264,0.05985540947291369
2866,2025-07-20 00:30:00,-38287.38049219242,11295.333023740912,1077.6447367737708,-0.8801372999210667,-3.0274183292478862,0.05784835422716562
2866,2025-07-20 00:35:00,-38540.60952005705,10384.016299862817,1094.70184241372,-0.8079878891815462,-3.0477774368030017,0.0558081819248908
2866,2025-07-20 00:40:00,-38772.12181387799,9466.848460065085,1111.142091793728,-0.7353649448881759,-3.066424109783818,0.0537360125888433
2866,2025-07-20 00:45:00,-38981.78134273316,8544.34494499225,1126.9560519994761,-0.662308701588765,-3.083347080691775,0.051632984822644196
2866,2025-07-20 00:50:00,-39169.464188223865,7617.02443648497,1142.1346343989062,-0.5888596719404503,-3.098536010134045,0.049500255256908356
2866,2025-07-20 00:55:00,-39335.05862483021,6685.408578030308,1156.6690999680197,-0.515058626163054,-3.11198149421396,0.04733899798429082
2866,2025-07-20 01:00:00,-39478.46519406978,5750.021693057923,1170.5510644455514,-0.44094657127498393,-3.1236750715072796,0.0451504039835728
2872,2025-07-20 00:00:00,-7242.188615777391,593.0903198769417,262.82644538558105,-0.46241862807121303,-2.507684719816863,-6.955682640784448
2872,2025-07-20 00:05:00,-7043.133907983449,-175.04714336190358,-1803.6769380681365,1.7787546858930163,-2.573288597923425,-6.713386882009873
2872,2025-07-20 00:10:00,-6191.754763741858,-926.9879106915774,-3702.7578659803903,3.85231494351536,-2.4006658114740955,-5.848603366934656
2872,2025-07-20 00:15:00,-4767.8498193913665,-1593.2404792676002,-5258.68592185621,5.566021904057863,-2.0066424833322234,-4.443958634939924
2872,2025-07-20 00:20:00,-2903.965202951056,-2112.504578314774,-6328.237445877473,6.763141006992577,-1.4284638623300316,-2.6315551311654044
2872,2025-07-20 00:25:00,-772.5926561887275,-2437.2312399948955,-6813.572234230185,7.3358967542521665,-0.719775857509937,-0.5793463690859263
2872,2025-07-20 00:30:00,1429.8686192499504,-2537.7920715529563,-6670.66261402029,7.233622418267351,0.0545083349326079,1.5245621993474194
2872,2025-07-20 00:35:00,3500.858621797548,-2405.019324842352,-5912.905816961311,6.466113934078841,0.8238675077302571,3.4881563055093436
2872,2025-07-20 00:40:00,5249.767751360393,-2051.0061804335,-4609.869745596188,5.1027517055860026,1.51808634462806,5.131652050419308
2872,2025-07-20 00:45:00,6515.152098308296,-1508.1090485197872,-2881.252862298211,3.267342599423773,2.0733004593290456,6.303172857762771
2872,2025-07-20 00:50:00,7179.694178942518,-826.1473793284424,-886.3078848810809,1.1281704520164126,2.4378950847250773,6.893095122695971
2872,2025-07-20 00:55:00,7181.427361409792,-67.9276604297871,1190.6342564379552,-1.1169035211172031,2.5776555110038943,6.845371738459481
2872,2025-07-20 01:00:00,6519.857235806569,696.5641487900106,3157.3261314799183,-3.2592778929642683,2.4793616257620257,6.163804835247612
2874,2025-07-20 00:00:00,-3204.8191524456865,4644.351432764927,4606.932721718781,-0.30693639393640787,-5.311694880137891,5.137218054000527
2874,2025-07-20 00:05:00,-3148.1683340074146,2861.8416580144844,5912.062646998998,0.6814806567810622,-6.4795867093196176,3.4965720892917473
2874,2025-07-20 00:10:00,-2802.3219864465987,816.4090078402705,6672.781863044422,1.606223002012886,-7.051249531822771,1.535923471563536
2874,2025-07-20 00:15:00,-2199.2717926054606,-1303.9717865923928,6819.554011417902,2.3830629415793654,-6.975531192433952,-0.5649521383678088
2874,2025-07-20 00:20:00,-1394.40636925621,-3304.685677482653,6338.976306171092,2.941342282213393,-6.259528750984959,-2.614316194350576
2874,2025-07-20 00:25:00,-461.51843651700165,-5001.936526390118,5274.922444271749,3.229911247262969,-4.967798341244701,-4.42478866743482
2874,2025-07-20 00:30:00,513.7758868458931,-6239.351787666514,3724.7944757283685,3.221741457953338,-3.2174270952080035,-5.829561699317131
2874,2025-07-20 00:35:00,1441.762006348665,-6902.449611425482,1831.0037502266778,2.9168543095285413,-1.1686395018752678,-6.697820192753803
2874,2025-07-20 00:40:00,2236.9014527287472,-6929.583429472095,-231.88251622594623,2.3429469276877755,0.9892669415480367,-6.947903879095945
2874,2025-07-20 00:45:00,2825.8755857099572,-6318.045590777014,-2273.3464973312903,1.5531660827473934,3.0558904909790674,-6.556134499095273
2874,2025-07-20 00:50:00,3154.5189023708654,-5124.440500687523,-4104.883032102607,0.6209816882095466,4.8395204182691645,-5.559483057914071
2874,2025-07-20 00:55:00,3192.8531684825125,-3459.2023143189986,-5557.741964103446,-0.3671857131195294,6.17589038691198,-4.051458380621289
2874,2025-07-20 01:00:00,2937.714566325693,-1475.9776127432808,-6498.520233404129,-1.320429045887373,6.943309707317916,-2.1721506097350933
2909,2025-07-20 00:00:00,6423.118077330667,1333.9985934541917,-2024.1641753148335,1.4931654481516667,3.1036325160443208,6.793464429489208
2909,2025-07-20 00:05:00,6509.6075405362,2174.5933542045423,87.88351246380617,-0.9224377055559692,2.4482564929125337,7.156066033975963
2909,2025-07-20 00:10:00,5879.628355115126,2775.8319027850453,2190.1947592825322,-3.2386776158531747,1.5227309998804217,6.728919461461993
2909,2025-07-20 00:15:00,4602.16366625398,3071.383945377834,4050.6346713194757,-5.198701325676127,0.4293440402664693,5.558620160258496
2909,2025-07-20 00:20:00,2817.914057629917,3028.724669213542,5463.7938479970135,-6.58587664748267,-0.7110534939324705,3.7748814175456484
2909,2025-07-20 00:25:00,723.4338602666843,2652.6307815649593,6273.765015543208,-7.247810761237154,-1.772999179856075,1.574677174471569
2909,2025-07-20 00:30:00,-1450.6798641927753,1984.482796259304,6391.055175957629,-7.1117658327968245,-2.6401017302876624,-0.8003294999123427
2909,2025-07-20 00:35:00,-3464.9033546220353,1097.6867761806636,5802.175300622974,-6.19141359720788,-3.2170851555592628,-3.089533288311907
2909,2025-07-20 00:40:00,-5096.740108643448,89.79475271559433,4571.300067975984,-4.585793801916414,-3.439716436768617,-5.040300171156891
2909,2025-07-20 00:45:00,-6165.209287751362,-927.9939110787085,2833.8052788725704,-2.4704797239468816,-3.282241274264198,-6.435041945516938
2909,2025-07-20 00:50:00,-6551.403110331603,-1843.0733834754878,781.8656702433788,-0.08004170099170071,-2.761336663048712,-7.116619922396971
2909,2025-07-20 00:55:00,-6212.4508593262635,-2554.157507752562,-1356.8739901187023,2.318182548835144,-1.9351623009534633,-7.008351124825405
2909,2025-07-20 01:00:00,-5186.621296969574,-2982.8693814442463,-3345.2473589673896,4.456179398946493,-0.8967113803631109,-6.124099575966268
5204,2025-07-21 00:00:00,41694.874720000254,-9333.43026762375,380.6175216423179,0.6728245467131878,2.9806651279324474,0.019778544455715717
5204,2025-07-21 00:05:00,41887.118516723385,-8437.158714986514,386.4521345587738,0.6087634427749482,2.9942853710256414,0.019190427108182244
5204,2025-07-21 00:10:00,42060.10252943904,-7537.007723001608,392.108949654896,0.5444301296187901,3.0065272839609953,0.018593589294724506
5204,2025-07-21 00:15:00,42213.74955041958,-6633.391600699726,397.5853969937229,0.4798543231192745,3.0173855568665227,0.017988308360508083
5204,2025-07-21 00:20:00,42347.99130168289,-5726.726153619772,402.87899043184296,0.4150658370712192,3.0268555231730594,0.01737486541258494
5204,2025-07-21 00:25:00,42462.768462264234,-4817.428490577696,407.98732872568684,0.350094569157206,3.0349331611734747,0.016753545184749807
5204,2025-07-21 00:30:00,42558.030691276195,-3905.9168300140445,412.90809659704604,0.2849704869020616,3.041615095271456,0.016124635900932934
5204,2025-07-21 00:35:00,42633.73664675398,-2992.610306012919,417.63906575739264,0.21972361362130752,3.0468985969204394,0.015488429137202626
5204,2025-07-21 00:40:00,42689.8540002852,-2077.9287740863774,422.1780958905905,0.15438401437065494,3.0507815852533655,0.014845219682451652
5204,2025-07-21 00:45:00,42726.359447425595,-1162.2926168154409,426.52313559361704,0.08898178190337937,3.053262627404158,0.01419530539784135
5204,2025-07-21 00:50:00,42743.238713903884,-246.12254944162248,430.67222327493494,0.02354702264256287,3.054340938521943,0.013538987075077488
5204,2025-07-21 00:55:00,42740.48655762168,670.1605745008467,434.6234880101798,-0.04189015732509514,3.054016381479221,0.01287656829359126
5204,2025-07-21 01:00:00,42718.10676645539,1586.1359574190599,438.3751503548386,-0.10729966622704455,3.0522894662753117,0.012208355276701081
5398,2025-07-21 00:00:00,2086.1212407822845,5458.658048497686,-4103.430825971109,1.18776517447853,4.171903795203685,6.086754615096665
5398,2025-07-21 00:05:00,2334.8938466347504,6423.587544640407,-2106.5937641480605,0.4575054671788828,2.2092300025972547,7.115404214637419
5398,2025-07-21 00:10:00,2356.428679572595,6763.37215934574,95.9146737079474,-0.31461030710876514,0.038899118210611955,7.447425270721094
5398,2025-07-21 00:15:00,2149.504496965521,6447.455830628745,2289.2455293435687,-1.0531344671241614,-2.126327110634989,7.055743467044812
5398,2025-07-21 00:20:00,1735.0498029236426,5509.0706725421915,4261.154989343398,-1.6870859966688236,-4.0775714101101315,5.984235922312887
5398,2025-07-21 00:25:00,1153.7439029731368,4040.928816624796,5822.424374582879,-2.1567626360082066,-5.630226990036583,4.340809970750419
5398,2025-07-21 00:30:00,461.82937350357736,2185.4102261041053,6824.255459797609,-2.418783532075355,-6.640010483228456,2.2846061332365606
5398,2025-07-21 00:35:00,-274.2905219594647,120.72355058653635,7171.313855173697,-2.4491686963315313,-7.013767700970872,0.010182824361850196
5398,2025-07-21 00:40:00,-984.1240164868889,-1955.4660539563415,6829.86821713431,-2.244783812125067,-6.715701398313155,-2.2691491447864083
5398,2025-07-21 00:45:00,-1599.4098307814913,-3843.7464424074433,5830.898175003476,-1.8235815027437035,-5.770173763546564,-4.338179447768687
5398,2025-07-21 00:50:00,-2060.345648792205,-5361.053346103009,4268.056229457854,-1.223740439754371,-4.261434603720945,-5.9973083600282875
5398,2025-07-21 00:55:00,-2321.349067335971,-6358.103323895901,2290.226497182934,-0.5013373866282188,-2.3292692337135223,-7.0810130678203285
5398,2025-07-21 01:00:00,-2355.828984397858,-6734.6887724881835,88.53338359652533,0.2739976657904284,-0.15884183733667692,-7.476071044651916
7530,2025-07-20 00:00:00,-4395.302836604677,-3415.31516808547,-5512.684679966311,-5.060929920765147,-1.292024482123377,4.85136499224643
7530,2025-07-20 00:05:00,-5731.931260213894,-3671.58414962288,-3870.6568687960475,-3.7938884721211057,-0.4054036505514493,6.027726717490492
7530,2025-07-20 00:10:00,-6643.036240990594,-3655.3033010271433,-1940.7483108538318,-2.2415973500237714,0.5136383223237979,6.758160112971456
7530,2025-07-20 00:15:00,-7059.8154145333465,-3367.03500183523,133.82676868164725,-0.5190125781238782,1.3963968374815714,6.985718890292308
7530,2025-07-20 00:20:00,-6950.314814882925,-2827.7765325362834,2198.3670636301504,1.2447576170654935,2.1762663778553555,6.691430668211618
7530,2025-07-20 00:25:00,-6322.1654504046455,-2077.50645462418,4098.4917520416575,2.9167230985852384,2.7941936882533733,5.89646757229681
7530,2025-07-20 00:30:00,-5222.1218191063745,-1172.1683626689207,5692.04597536511,4.370837974020571,3.203526339580799,4.66059576029684
7530,2025-07-20 00:35:00,-3732.434473452673,-179.36590185975953,6860.001744044932,5.498063078100751,3.3736728951764063,3.0771230906949656
7530,2025-07-20 00:40:00,-1964.4554299069557,826.8184894493075,7515.413539095922,6.214609242813001,3.2922576634101226,1.2651595444358477
7530,2025-07-20 00:45:00,-50.11970791243968,1771.4193828127773,7609.779620033663,6.467809457413611,2.9657509641603967,-0.6397578663672903
7530,2025-07-20 00:50:00,1867.962544704967,2584.1641888403506,7136.463472497123,6.239529394897616,2.4187448509236966,-2.4957639223335946
7530,2025-07-20 00:55:00,3647.081717899074,3204.653812651414,6131.056999346777,5.547232642880631,1.6920703984125722,-4.16488770242544
7530,2025-07-20 01:00:00,5154.982424068335,3586.821385222927,4668.709085953934,4.442760365487545,0.8398767217164975,-5.5230054807837545
7646,2025-07-20 00:00:00,-560.4897761336689,5053.66600859253,5184.179195760957,-7.055098270447014,1.3922715007728044,-1.9226133474031695
7646,2025-07-20 00:05:00,-2618.6096560833544,5231.788917567933,4376.561266070293,-6.560994420752756,-0.20928072003183437,-3.4154592607030114
7646,2025-07-20 00:10:00,-4438.49916784256,4932.850302899601,3168.611819711322,-5.482674751401958,-1.763789892190187,-4.5726881799308945
7646,2025-07-20 00:15:00,-5861.31098216339,4191.991306757495,1675.808874319209,-3.936483313735148,-3.1344768657723714,-5.3026812248534965
7646,2025-07-20 00:20:00,-6768.4234240089845,3081.8900143329984,34.72723787554097,-2.0713940899214216,-4.209265790095137,-5.556584974176917
7646,2025-07-20 00:25:00,-7088.787851751512,1704.3241332566502,-1609.7145763307378,-0.05302039855922731,-4.906842638902313,-5.327089879980786
7646,2025-07-20 00:30:00,-6801.779979761267,180.51832082285281,-3116.1349812971857,1.9500993250871612,-5.178930763574634,-4.644203969288913
7646,2025-07-20 00:35:00,-5936.381864186387,-1358.7660615260775,-4357.058436532044,3.777274843926323,-5.010028598080806,-3.5696994391812296
7646,2025-07-20 00:40:00,-4567.556157152717,-2782.8409664997457,-5227.584994492216,5.283820463995693,-4.415883238151568,-2.191456609528139
7646,2025-07-20 00:45:00,-2810.4509862097716,-3970.190107799966,-5652.438244099204,6.347592462457518,-3.44167125154167,-0.6182716392907429
7646,2025-07-20 00:50:00,-812.7177927062355,-4817.048336355366,-5591.517044633927,6.875180484634485,-2.1603030232212186,1.02504138209047
7646,2025-07-20 00:55:00,1255.1288365735381,-5245.463064618081,-5043.914849458456,6.808820519896331,-0.6705439831881885,2.6031063495151527
7646,2025-07-20 01:00:00,3211.5859211938955,-5210.631476562902,-4050.046818079042,6.134329176699581,0.9061107672595293,3.977295926309153
8820,2025-07-20 00:00:00,-53.796811897681685,-8147.948652267227,9197.915701699021,-2.9389439108628013,-3.6565980760453867,-3.2217277486681333
8820,2025-07-20 00:05:00,-932.1267434315901,-9162.862250156624,8145.769097931963,-2.9071793601725417,-3.098758166090031,-3.781135696188545
8820,2025-07-20 00:10:00,-1792.5093528158764,-10001.320072949671,6936.6068808965765,-2.819518149232205,-2.482138462390964,-4.266861827889832
8820,2025-07-20 00:15:00,-2618.4255012679537,-10647.457166266466,5593.93238105978,-2.6777984147670155,-1.8186876318695835,-4.669837660113844
8820,2025-07-20 00:20:00,-3394.0600201029783,-11089.122308068318,4143.732407014254,-2.4848658227665092,-1.121175262957195,-4.982597929980438
8820,2025-07-20 00:25:00,-4104.595290219903,-11318.08837910288,2613.976977790505,-2.244512961252936,-0.40295130709940885,-5.199403676217146
8820,2025-07-20 00:30:00,-4736.484213469682,-11330.189377782053,1034.0868962336444,-1.9614029486518743,0.32230155727201737,-5.3163335333466275
8820,2025-07-20 00:35:00,-5277.698068382032,-11125.382613586618,-565.6211205604736,-1.6409787825259838,1.0408183787793686,-5.331342201017683
8820,2025-07-20 00:40:00,-5717.945243939682,-10707.735900046566,-2154.5018265428,-1.2893602080154278,1.7390009086185068,-5.244285651928173
8820,2025-07-20 00:45:00,-6048.857414240494,-10085.340840338613,-3702.1513984388357,-0.9132300989634787,2.4036609007638834,-5.056913296718646
8820,2025-07-20 00:50:00,-6264.140336847652,-9270.15451344413,-5178.9701765397585,-0.5197124893962768,3.022253791102347,-4.772827978440836
8820,2025-07-20 00:55:00,-6359.687105104882,-8277.772985262096,-6556.708771709373,-0.11624444981897616,3.5830992006340345,-4.39741526181757
8820,2025-07-20 01:00:00,-6333.652333439442,-7127.141053387352,-7808.988625246525,0.2895560341751954,4.075585202231941,-3.937743957038805
13086,2025-07-20 00:00:00,20858.033055390682,-37285.717368347825,-1618.4641844949363,2.63657694172803,1.4513778464471767,0.5160564663971666
13086,2025-07-20 00:05:00,21644.146534752654,-36841.78595129921,-1463.2956247169832,2.6040583770116186,1.5080931936138475,0.5184141698821607
13086,2025-07-20 00:10:00,22420.325050784802,-36380.943551984594,-1307.455542854848,2.570345208552212,1.5641151062341683,0.5205338651086318
13086,2025-07-20 00:15:00,23186.212543314683,-35903.402059188644,-1151.0154850935558,2.5354529655010665,1.6194178928598921,0.5224145892392034
