NORAD_CAT_ID,OBJECT_DESIGNATOR,EPOCH,INCLINATION_RAD,RAAN_RAD,ECCENTRICITY,ARG_OF_PERIGEE_RAD,MEAN_ANOMALY_RAD,MEAN_MOTION_REV_PER_DAY,REV_NUM_AT_EPOCH,BSTAR,LINE1,LINE2
20026,89039C,2025-07-21,1.1367975190062307,5.6182131168404945,0.0020225,3.748300517509558,2.99672683501576,0.009302797335679808,28146,0.0,1 20026U 89039C   25202.86071459 -.00000081  00000+0  00000+0 0  9998,2 20026  65.1337 321.8999 0020225 214.7618 171.6998  2.13204410281467
20253,89077A,2025-07-22,0.21839653996055444,6.1633527460669075,0.0003331,1.8000540506906115,2.8196492197669194,0.004374730209277777,25729,0.0,1 20253U 89077A   25203.53314753 -.00000378  00000+0  00000+0 0  9993,2 20253  12.5132 353.1341 0003331 103.1355 161.5540  1.00261431257291
20442,90005G,2025-07-22,1.726104450283612,3.673013994895531,0.0012742,1.6409829973345966,4.646809979070254,0.0625686258737689,85513,5.4489e-05,1 20442U 90005G   25203.02015845  .00000105  00000+0  54489-4 0  9992,2 20442  98.8985 210.4482 0012742  94.0214 266.2426 14.33967277855137
20580,90037B,2025-07-22,0.49683066086046185,2.918916566303349,0.0002181,2.0580765459884454,4.226531204531516,0.06656756771463666,73830,0.0001694,1 20580U 90037B   25203.24272418  .00004645  00000+0  16940-3 0  9997,2 20580  28.4663 167.2416 0002181 117.9191 242.1624 15.25616273738304
20776,90079A,2025-07-21,0.23464031930886567,6.144660269778049,0.0002233,2.539921809891284,3.788329643904048,0.004375204633401701,12757,0.0,1 20776U 90079A   25202.06168203  .00000120  00000+0  00000+0 0  9995,2 20776  13.4439 352.0631 0002233 145.5268 217.0553  1.00272304127573
20929,90095A,2025-07-21,0.24799383341587428,6.044645922321765,0.0004527,1.8940662108492865,1.5058264453894077,0.004293428322130289,2221,0.0,1 20929U 90095A   25202.62889322 -.00000159  00000+0  00000+0 0  9990,2 20929  14.2090 346.3327 0004527 108.5220  86.2775  0.98398129 22215
21639,91054B,2025-07-22,0.24627642943191186,6.216873267579314,0.001009,4.228588947719618,0.5926509821242025,0.004375215541709525,12440,0.0,1 21639U 91054B   25203.38794508  .00000074  00000+0  00000+0 0  9995,2 21639  14.1106 356.2006 0010090 242.2803  33.9564  1.00272554124406
21805,91080B,2025-07-21,0.2475278305055918,6.071347714548026,0.0004936,2.0432552099805097,4.228770461961825,0.004327780459700048,2242,0.0,1 21805U 91080B   25202.52305477  .00000035  00000+0  00000+0 0  9994,2 21805  14.1823 347.8626 0004936 117.0699 242.2907  0.99185422 22424
22195,92070B,2025-07-21,0.9188949072239906,2.0131430443958513,0.0137506,0.751053574376704,0.976904415572526,0.028243520094364177,77404,0.0,1 22195U 92070B   25202.95483552 -.00000009  00000+0  00000+0 0  9997,2 22195  52.6488 115.3446 0137506  43.0322  55.9725  6.47293800774048
22314,93003B,2025-07-22,0.24738645883618027,6.27424398542162,0.0010667,3.0322669745741204,2.550709689997861,0.004375231904171262,11906,0.0,1 22314U 93003B   25203.18045891 -.00000305  00000+0  00000+0 0  9992,2 22314  14.1742 359.4877 0010667 173.7361 146.1449  1.00272929119062
22490,93009B,2025-07-21,0.43581220488148803,1.5067968484535166,0.0041926,4.241450278977564,3.8348915376887525,0.06308822151856158,71326,4.6952e-05,1 22490U 93009B   25202.93306295  .00000357  00000+0  46952-4 0  9990,2 22490  24.9702  86.3331 0041926 243.0172 219.7231 14.45875532713266
22787,93056A,2025-07-21,0.20561200318969597,0.09284104423058637,8.46e-05,3.9666464429218045,0.36808470325784814,0.004375217854270784,11523,0.0,1 22787U 93056A   25202.79238476  .00000116  00000+0  00000+0 0  9992,2 22787  11.7807   5.3194 0000846 227.2721  21.0897  1.00272607115239
22824,93061B,2025-07-22,1.7247745093935922,4.551171172048722,0.0007393,1.9614551185980393,0.4344770280037124,0.06228457563240191,65790,6.8638e-06,1 22824U 93061B   25203.55486966 -.00000029  00000+0  68638-5 0  9995,2 22824  98.8223 260.7629 0007393 112.3831  24.8937 14.27457325657905
22825,93061C,2025-07-22,1.7232403649810892,4.623694838456842,0.0008192,6.21868142868438,0.06645864725744008,0.062430886321797205,66007,4.3888000000000004e-05,1 22825U 93061C   25203.15507919  .00000070  00000+0  43888-4 0  9998,2 22825  98.7344 264.9182 0008192 356.3042   3.8078 14.30810519660078
22826,93061D,2025-07-22,1.7231496078599857,4.621830826815712,0.0008398,5.923235583565283,0.36141929084448177,0.06244896762741525,66035,5.0612e-05,1 22826U 93061D   25203.16159316  .00000089  00000+0  50612-4 0  9997,2 22826  98.7292 264.8114 0008398 339.3764  20.7078 14.31224912660351
22988,94009A,2025-07-21,0.29884749183123305,0.5453263794563763,8.94e-05,1.9701084610294273,4.105321578639014,0.004375222653926227,2963,0.0,1 22988U 94009A   25202.47176120 -.00000213  00000+0  00000+0 0  9995,2 22988  17.1227  31.2449 0000894 112.8789 235.2176  1.00272717 29634
23439,94085A,2025-07-22,1.1312526079726446,2.032723893273976,0.0146412,1.152624164663315,5.158797079155035,0.049200030725759646,25901,-5.6067000000000004e-05,1 23439U 94085A   25203.45835396 -.00000044  00000+0 -56067-4 0  9999,2 23439  64.8160 116.4665 0146412  66.0405 295.5773 11.27581645259011
23467,95003A,2025-07-22,0.168670364241984,0.24929235837935806,0.0003426,1.9767948173938175,1.5731141240415452,0.004375215934408607,11163,0.0,1 23467U 95003A   25203.29211462 -.00000033  00000+0  00000+0 0  9993,2 23467   9.6641  14.2834 0003426 113.2620  90.1328  1.00272563111633
23613,95035B,2025-07-21,0.2358585591267577,6.116593630076728,0.0010735,1.5805282827040168,4.93529719646165,0.004375050564461981,10984,0.0,1 23613U 95035B   25202.92928052 -.00000248  00000+0  00000+0 0  9998,2 23613  13.5137 350.4550 0010735  90.5576 282.7717  1.00268773109847
23712,95060A,2025-07-21,0.243475175982461,0.10762747365348233,0.0001777,2.080661106509252,4.058749212878798,0.00437529325249447,2956,0.0,1 23712U 95060A   25202.49558791 -.00000030  00000+0  00000+0 0  9996,2 23712  13.9501   6.1666 0001777 119.2131 232.5492  1.00274335 29565
23802,96013A,2025-07-20,1.387175472180329,4.0265461428502505,0.615173,3.844719486706733,1.2623355614436786,0.005665634759814732,14054,0.0,1 23802U 96013A   25201.07708407  .00000266  00000+0  00000+0 0  9999,2 23802  79.4793 230.7041 6151730 220.2862  72.3265  1.29846784140546
23839,96020A,2025-07-21,0.1729202409705902,0.865520993368752,0.0005947,1.6884367543670704,4.812661636570268,0.0043624394697855395,10695,0.0,1 23839U 96020A   25202.67363258  .00000022  00000+0  00000+0 0  9995,2 23839   9.9076  49.5907 0005947  96.7403 275.7452  0.99979748106951
23893,96029A,2025-07-21,1.1052559287641892,5.856946233245288,0.0834048,0.7710864635310948,5.624895982546382,0.058687694601174394,6081,0.00012073,1 23893U 96029A   25202.79011015  .00000522  00000+0  12073-3 0  9990,2 23893  63.3265 335.5783 0834048  44.1800 322.2828 13.45022884 60819
24278,96046B,2025-07-21,1.7203745343493146,1.5885899585189787,0.0349092,4.074410052256942,2.153860215337894,0.0590467008434283,42846,7.9981e-06,1 24278U 96046B   25202.67316269 -.00000030  00000+0  79981-5 0  9991,2 24278  98.5702  91.0195 0349092 233.4465 123.4071 13.53250701428464
24307,96053A,2025-07-21,0.15889652043081576,0.9986040941625717,0.0006955,1.0944628126698561,4.930223524326102,0.004363058799870609,10561,0.0,1 24307U 96053A   25202.93656056 -.00000371  00000+0  00000+0 0  9990,2 24307   9.1041  57.2158 0006955  62.7081 282.4810  0.99993942105612
24674,96070A,2025-07-21,0.16751670160641577,0.920612311207953,0.0004243,1.6415746639510227,4.701794831825084,0.0043633374853189215,10460,0.0,1 24674U 96070A   25202.27288524  .00000059  00000+0  00000+0 0  9996,2 24674   9.5980  52.7472 0004243  94.0553 269.3930  1.00000329104600
24876,97035A,2025-07-21,0.9742864216945346,1.946160798362813,0.0093034,0.959409235150535,5.339148932080618,0.008751188381781492,20532,0.0,1 24876U 97035A   25202.64257728 -.00000045  00000+0  00000+0 0  9991,2 24876  55.8225 111.5068 0093034  54.9701 305.9107  2.00562464205329
24920,97047A,2025-07-21,1.2209136623060972,0.695641115955136,0.0021977,0.030639255018760456,6.254631720616959,0.062296488639010786,45154,7.4322e-05,1 24920U 97047A   25202.92960044  .00000126  00000+0  74322-4 0  9999,2 24920  69.9532  39.8573 0021977   1.7555 358.3640 14.27730351451548
24936,97050A,2025-07-21,0.12799546602425615,1.1838603222862578,0.0002641,1.1921628535379947,0.3597577373965832,0.004375144375909275,4912,0.0,1 24936U 97050A   25202.80267214 -.00000272  00000+0  00000+0 0  9996,2 24936   7.3336  67.8302 0002641  68.3059  20.6126  1.00270923 49125
25019,97065A,2025-07-21,0.21619917043229359,0.42101006749532416,5.81e-05,5.542532149815516,0.15007213573273243,0.004375284744014367,2963,0.0,1 25019U 97065A   25202.45267387 -.00000074  00000+0  00000+0 0  9997,2 25019  12.3873  24.1221 0000581 317.5637   8.5985  1.00274140 29635
25118,97084G,2025-07-21,0.7856198202124516,3.5250170556434197,0.0002661,5.478134736404682,3.7835055538515356,0.06310022410419432,44652,0.00030858000000000003,1 25118U 97084G   25202.71395764  .00000968  00000+0  30858-3 0  9997,2 25118  45.0127 201.9686 0002661 313.8740 216.7789 14.46150611446521
25153,98006B,2025-07-21,0.15618602410246857,0.9855717206379299,0.0004467,1.218526051889369,5.05034406476536,0.0043752776754308964,10057,0.0,1 25153U 98006B   25202.47269626 -.00000301  00000+0  00000+0 0  9995,2 25153   8.9488  56.4691 0004467  69.8164 289.3634  1.00273978100576
25159,98007C,2025-07-21,1.8843569442204418,3.6679560307232513,0.0040842,3.282077695741321,3.0019610774424907,0.06260537015961143,42920,0.00027745,1 25159U 98007C   25202.89949029  .00000663  00000+0  27745-3 0  9999,2 25159 107.9657 210.1584 0040842 188.0492 171.9997 14.34809394429205
25160,98007D,2025-07-22,1.8851632863348633,0.45724484809597843,0.0062618,5.857838096493055,2.064349259320113,0.062061724008625946,42381,5.9056e-05,1 25160U 98007D   25203.21622862  .00000004  00000+0  59056-4 0  9991,2 25160 108.0119  26.1982 0062618 335.6294 118.2785 14.22349942423819
25338,98030A,2025-07-22,1.7197409798308407,3.9725072585500016,0.000931,3.998160107895814,2.285681443082522,0.06226462586455315,41452,0.00010728,1 25338U 98030A   25203.51303261  .00000218  00000+0  10728-3 0  9995,2 25338  98.5339 227.6079 0009310 229.0777 130.9599 14.27000110414528
25397,98043D,2025-07-21,1.7274047205763479,3.19254928643102,0.0002379,1.5335352925940695,4.75218248733016,0.06214783432149591,40453,4.2291000000000006e-05,1 25397U 98043D   25202.91115677  .00000051  00000+0  42291-4 0  9995,2 25397  98.9730 182.9196 0002379  87.8651 272.2800 14.24323445404535
25398,98043E,2025-07-22,1.7273872672838277,3.0910898063540855,0.0002406,1.4586920836100488,4.827025696314181,0.062091093405714184,40399,1.3801e-05,1 25398U 98043E   25203.15505773 -.00000015  00000+0  13801-4 0  9999,2 25398  98.9720 177.1064 0002406  83.5769 276.5682 14.23023039403998
25415,98046C,2025-07-22,0.7853178782518565,0.16911716853049455,0.0003874,1.9014821148410102,5.115293002219825,0.06276342111165288,40948,0.00033889000000000006,1 25415U 98046C   25203.44883159  .00000901  00000+0  33889-3 0  9991,2 25415  44.9954   9.6897 0003874 108.9469 293.0847 14.38431655409480
25416,98046D,2025-07-22,0.7853196235811085,0.24495521518815216,0.0001474,2.334391837176432,3.950486439377589,0.06271232253991024,40938,0.00029204000000000003,1 25416U 98046D   25203.49922681  .00000736  00000+0  29204-3 0  9993,2 25416  44.9955  14.0349 0001474 133.7508 226.3462 14.37260562409385
25481,98053G,2025-07-22,0.785492411177056,1.7773787330487014,0.0001815,0.25654769207989847,6.028210156755735,0.06275166400657944,40274,0.00031007,1 25481U 98053G   25203.13810872  .00000807  00000+0  31007-3 0  9995,2 25481  45.0054 101.8363 0001815  14.6991 345.3910 14.38162202402748
25504,98060A,2025-07-22,0.4362590091699986,5.3257692380348285,0.0016577,4.175860805687617,2.968538022266799,0.0630637373416829,41293,5.814200000000001e-05,1 25504U 98060A   25203.48131573  .00000390  00000+0  58142-4 0  9998,2 25504  24.9958 305.1441 0016577 239.2592 170.0847 14.45314396412937
25544,98067A,2025-07-22,0.90119901393802,2.3230978115867766,0.000264,2.041370254388356,6.0029150999065815,0.06763158282217317,52060,0.00014281,1 25544U 98067A   25203.28406946  .00007704  00000+0  14281-3 0  9997,2 25544  51.6349 133.1037 0002640 116.9619 343.9417 15.50001703520609
25560,98071A,2025-07-22,1.2199432592419885,6.208165819941114,0.0004373,0.3559005597496757,5.929616507310575,0.06572636775349476,44782,0.00024568,1 25560U 98071A   25203.49720077  .00003522  00000+0  24568-3 0  9990,2 25560  69.8976 355.7017 0004373  20.3916 339.7420 15.06337390447821
25639,99009B,2025-07-22,0.2070850610783792,0.19028626702793378,0.0002478,1.8384722381855108,4.427120150133973,0.0043751595602737675,9671,0.0,1 25639U 99009B   25203.19695481 -.00000046  00000+0  00000+0 0  9996,2 25639  11.8651  10.9026 0002478 105.3367 253.6553  1.00271271 96716
25757,99029B,2025-07-22,1.7215596129114186,3.2063792754238225,0.0013022,4.769187230232341,1.5134832048179068,0.06336781602161468,38549,3.3974e-05,1 25757U 99029B   25203.50056112  .00000090  00000+0  33974-4 0  9995,2 25757  98.6381 183.7120 0013022 273.2543  86.7162 14.52283366385498
25867,99040B,2025-07-25,0.8783648713341783,2.2332430257063525,0.8365602,5.410911634934869,0.007452555906015787,0.001649466911928847,2724,0.0,1 25867U 99040B   25206.46147460  .00000589  00000+0  00000+0 0  9997,2 25867  50.3266 127.9554 8365602 310.0224   0.4270  0.37802997 27240
25924,99053A,2025-07-22,0.0008011061266653974,4.669171137446806,0.0003329,3.3161168521429665,1.004053012087298,0.004375174264672715,9452,0.0,1 25924U 99053A   25203.15530811 -.00000125  00000+0  00000+0 0  9991,2 25924   0.0459 267.5238 0003329 189.9995  57.5280  1.00271608 94524
25933,99055A,2025-07-21,0.9033370422717131,5.408731718699127,0.0114806,2.8769344164758768,3.454959539468367,0.008750862877875994,18895,0.0,1 25933U 99055A   25202.74363323 -.00000082  00000+0  00000+0 0  9991,2 25933  51.7574 309.8975 0114806 164.8362 197.9546  2.00555004188957
25967,99063A,2025-07-21,0.16948543300266536,0.5039917467813946,0.0002616,2.4558562811397247,0.8392049189071815,0.004375068803152664,9403,0.0,1 25967U 99063A   25202.83569208 -.00000199  00000+0  00000+0 0  9996,2 25967   9.7108  28.8766 0002616 140.7102  48.0829  1.00269191 94039
25982,99065C,2025-07-22,0.7856826520655233,5.134781348647594,0.0008094,3.679574687553777,2.604263372766055,0.06267189482394783,33976,0.00023302999999999998,1 25982U 99065C   25203.21608851  .00000546  00000+0  23303-3 0  9996,2 25982  45.0163 294.2013 0008094 210.8241 149.2133 14.36334027339761
25989,99066A,2025-07-24,1.1533519669613967,5.014606703001524,0.4823508,1.233617913931364,0.0027960174616949163,0.0021875377831517577,3572,0.0,1 25989U 99066A   25205.26963174  .00000048  00000+0  00000+0 0  9995,2 25989  66.0822 287.3158 4823508  70.6811   0.1602  0.50134673 35721
25994,99068A,2025-07-22,1.710354599113615,4.542816280919425,0.0002514,2.735594162990872,5.943977076395984,0.0637367502202527,36159,8.8288e-05,1 25994U 99068A   25203.52555497  .00000386  00000+0  88288-4 0  9999,2 25994  97.9961 260.2842 0002514 156.7380 340.5648 14.60738715361594
26052,00001A,2025-07-21,0.1982886016483278,0.6087359365105822,0.000482,0.6734143479309881,5.374341751117831,0.004324441077608976,2963,0.0,1 26052U 00001A   25202.46636956 -.00000077  00000+0  00000+0 0  9995,2 26052  11.3611  34.8780 0004820  38.5838 307.9271  0.99108889 29630
26107,00016A,2025-07-21,0.14578386176058236,1.0752973521537064,0.0005227,1.5777636811688578,3.6218967917631204,0.004375218857835104,9284,0.0,1 26107U 00016A   25202.87401190 -.00000345  00000+0  00000+0 0  9995,2 26107   8.3528  61.6100 0005227  90.3992 207.5194  1.00272630 92848
26113,00017A,2025-07-21,1.6386372748199163,5.418158241989149,0.7647974,5.706387150651249,0.04976806362061831,0.0073592379069338625,15592,0.0039673,1 26113U 00017A   25202.43096450 -.00000162  00000+0  39673-2 0  9992,2 26113  93.8870 310.4376 7647974 326.9519   2.8515  1.68661309155926
26356,00024A,2025-07-22,0.22548955804065943,0.2468174815000301,0.0002407,4.209193103742205,5.211910938951727,0.004375191848864929,2829,0.0,1 26356U 00024A   25203.16435979  .00000083  00000+0  00000+0 0  9993,2 26356  12.9196  14.1416 0002407 241.1690 298.6205  1.00272011 28292
26360,00025A,2025-07-21,0.9592155036035637,0.5699686831652842,0.0035615,4.060073917781061,5.346088361186546,0.008751888084278615,18464,0.0,1 26360U 00025A   25202.76903392 -.00000066  00000+0  00000+0 0  9995,2 26360  54.9590  32.6568 0035615 232.6251 306.3083  2.00578500184645
26388,00034A,2025-07-21,0.2121901491404626,0.5940751707938299,0.0002911,1.0377343759922844,4.639790264818734,0.004374863159733548,9186,0.0,1 26388U 00034A   25202.92972491 -.00000206  00000+0  00000+0 0  9995,2 26388  12.1576  34.0380 0002911  59.4578 265.8404  1.00264478 91865
26407,00040A,2025-07-21,0.9587145941082412,3.984324882915255,0.0132544,5.218696779083481,2.696833890962582,0.008751351919132403,18331,0.0,1 26407U 00040A   25202.86911911  .00000085  00000+0  00000+0 0  9991,2 26407  54.9303 228.2850 0132544 299.0093 154.5172  2.00566212183318
26410,00041A,2025-07-24,2.5326228429594435,0.2453810755256388,0.8465369,4.003692801624636,6.269332628906508,0.0019554234788693036,1884,0.0,1 26410U 00041A   25205.02922043  .00002518  00000+0  00000+0 0  9998,2 26410 145.1086  14.0593 8465369 229.3947 359.2063  0.44815005 18845
26463,00045A,2025-07-19,2.626282446609215,1.453089576711147,0.9095462,5.278142693406408,0.01476199481336804,0.0018732838336808577,1870,0.0,1 26463U 00045A   25200.43800599  .00006343  00000+0  00000+0 0  9991,2 26463 150.4749  83.2559 9095462 302.4153   0.8458  0.42932503 18707
26464,00045B,2025-07-23,2.536946023516634,0.2519382775253815,0.8470347,4.007890318475683,6.270131989703921,0.0019380366397606299,1883,0.0,1 26464U 00045B   25204.69100751  .00002650  00000+0  00000+0 0  9994,2 26464 145.3563  14.4350 8470347 229.6352 359.2521  0.44416528 18831
26554,00059A,2025-07-21,0.02215520952481602,1.4917852715571134,0.000287,0.8199242666604002,4.759816557478383,0.004375185391146697,9086,0.0,1 26554U 00059A   25202.80382801  .00000019  00000+0  00000+0 0  9995,2 26554   1.2694  85.4730 0002870  46.9782 272.7174  1.00271863 90867
26575,00065A,2025-07-22,0.19288680761340532,0.6640838177498264,0.000104,1.0190035024598814,2.972974649225369,0.0043751370018931856,2830,0.0,1 26575U 00065A   25203.53282505 -.00000338  00000+0  00000+0 0  9991,2 26575  11.0516  38.0492 0001040  58.3846 170.3389  1.00270754 28306
26580,00067A,2025-07-22,0.0006178465552059926,1.0493216168962747,0.0003394,1.2023468497233816,1.3965845421778307,0.004375167850587714,9067,0.0,1 26580U 00067A   25203.12214339  .00000083  00000+0  00000+0 0  9990,2 26580   0.0354  60.1217 0003394  68.8894  80.0184  1.00271461 90679
26605,00071A,2025-07-20,0.9676070466471522,1.8863378929214554,0.0165268,4.598535917289343,4.961766859897396,0.00875087243355365,18085,0.0,1 26605U 00071A   25201.10739191 -.00000041  00000+0  00000+0 0  9992,2 26605  55.4398 108.0792 0165268 263.4767 284.2883  2.00555223180856
26702,01007A,2025-07-22,1.700661040448039,3.9756348885695756,0.0002037,5.080374199875174,1.2046070511047144,0.06730091008046321,33880,0.00063256,1 26702U 01007A   25203.49121368  .00027320  00000+0  63256-3 0  9999,2 26702  97.4407 227.7871 0002037 291.0840  69.0189 15.42423242338804
26715,01009A,2025-07-21,0.19506846917839823,0.37899650174131666,0.0041368,3.149684000002039,3.2793165848646657,0.004375409840488504,2963,0.0,1 26715U 01009A   25202.66773922  .00000100  00000+0  00000+0 0  9993,2 26715  11.1766  21.7149 0041368 180.4636 187.8910  1.00277007 29637
26720,01011B,2025-07-21,0.1749814748171955,0.8804906823631073,0.0004321,2.7540405478552006,1.5877853617338094,0.0043275711510895026,8868,0.0,1 26720U 01011B   25202.61790502 -.00000311  00000+0  00000+0 0  9995,2 26720  10.0257  50.4484 0004321 157.7949  90.9734  0.99180625 88683
26766,01019A,2025-07-22,0.14452897002839846,1.0928867803553053,2.26e-05,5.570473125810694,0.4843672646719703,0.004327845211415297,8861,0.0,1 26766U 01019A   25203.20432152  .00000025  00000+0  00000+0 0  9994,2 26766   8.2809  62.6178 0000226 319.1646  27.7522  0.99186906 88612
26857,01026A,2025-07-21,0.7850630601810654,5.610123515757501,0.0013276,5.741442088677554,0.5408932431563107,0.017121735594434282,19258,0.0,1 26857U 01026A   25202.24730001 -.00000052  00000+0  00000+0 0  9991,2 26857  44.9808 321.4364 0013276 328.9604  30.9909  3.92401275192585
26880,01033A,2025-07-21,0.21767746430873278,0.32637133413518365,7.21e-05,4.154637601983366,5.10825234401728,0.004375541525580566,2965,0.0,1 26880U 01033A   25202.83052147 -.00000309  00000+0  00000+0 0  9993,2 26880  12.4720  18.6997 0000721 238.0432 292.6813  1.00280025 29655
