NORAD_CAT_ID,OBJECT_DESIGNATOR,EPOCH,INCLINATION_RAD,RAAN_RAD,ECCENTRICITY,ARG_OF_PERIGEE_RAD,MEAN_ANOMALY_RAD,MEAN_MOTION_REV_PER_DAY,REV_NUM_AT_EPOCH,BSTAR,LINE1,LINE2
5398,71067E,2025-07-21,1.5291876774273518,1.23430557365665,0.0058166,4.3703009563352975,1.904009351597898,0.06271140990724437,82655,0.0001452,1 05398U 71067E   25202.14604065  .00000458  00000+0  14520-3 0  9994,2 05398  87.6160  70.7205 0058166 250.3998 109.0917 14.37239646826556
7530,74089B,2025-07-20,1.7801346079376006,3.607345981789244,0.0012526,0.7785826526684104,0.19087444298585585,0.05470255639482771,31901,0.00011645999999999999,1 07530U 74089B   25201.98003969 -.00000028  00000+0  11646-3 0  9998,2 07530 101.9942 206.6857 0012526  44.6095  10.9363 12.53690244319013
7646,75010A,2025-07-20,0.8696120451354267,5.80250592321708,0.0205689,0.8451006411204183,5.470066079272712,0.06031613854229743,54870,5.1969e-06,1 07646U 75010A   25201.84605839 -.00000139  00000+0  51969-5 0  9997,2 07646  49.8251 332.4591 0205689  48.4207 313.4117 13.82344070548702
8820,76039A,2025-07-20,1.917308760498095,1.1496466329594128,0.0044628,0.228699218535077,6.263382801486459,0.02786701592279471,89198,0.0,1 08820U 76039A   25201.88960855  .00000022  00000+0  00000+0 0  9994,2 08820 109.8537  65.8699 0044628  13.1035 358.8654  6.38664960891985
13086,82019A,2025-07-20,0.1739342772659989,5.437962493011528,0.0003736,4.767600725942279,1.6409882333223524,0.0042843618602649534,2240,0.0,1 13086U 82019A   25201.05586036 -.00000164  00000+0  00000+0 0  9991,2 13086   9.9657 311.5723 0003736 273.1634  94.0217  0.98190341 22409
14129,83058B,2025-07-19,0.46329066862488677,4.81511382416932,0.6066874,0.40246943485138836,6.203217811511711,0.008982756747073922,28863,0.0,1 14129U 83058B   25200.20440279 -.00000044  00000+0  00000+0 0  9995,2 14129  26.5446 275.8857 6066874  23.0598 355.4182  2.05869620288635
14781,84021B,2025-07-20,1.7061797715428448,2.921867918068471,0.0007373,3.3006584709580524,2.984420518459948,0.0649908084268191,20778,0.00011969,1 14781U 84021B   25201.85015059  .00001085  00000+0  11969-3 0  9991,2 14781  97.7569 167.4107 0007373 189.1138 170.9947 14.89479612207785
16908,86061A,2025-07-20,0.8728286869468522,1.5006550348157486,0.0011472,0.9977349201950784,5.510114404288974,0.05430210735311843,43914,-3.446100000000001e-05,1 16908U 86061A   25201.93678559 -.00000102  00000+0 -34461-4 0  9993,2 16908  50.0094  85.9812 0011472  57.1660 315.7063 12.44512628439148
19548,88091B,2025-07-21,0.22434113139284712,5.989860037101663,0.0035326,6.006070655194187,6.113125660853015,0.004375141801548629,12204,0.0,1 19548U 88091B   25202.18631984 -.00000304  00000+0  00000+0 0  9990,2 19548  12.8538 343.1937 0035326 344.1225 350.2563  1.00270864122047
19751,89001C,2025-07-21,1.1301338519221165,1.4579014494588953,0.0023434,3.784427087696589,4.7326784329391245,0.009300686796281835,28438,0.0,1 19751U 89001C   25202.18581064 -.00000030  00000+0  00000+0 0  9997,2 19751  64.7519  83.5316 0023434 216.8317 271.1625  2.13156040284388
20026,89039C,2025-07-20,1.1368167176280026,5.619221917148147,0.0020218,3.7484383985204657,5.481815635797138,0.009302796637548108,28142,0.0,1 20026U 89039C   25201.17009025 -.00000076  00000+0  00000+0 0  9995,2 20026  65.1348 321.9577 0020218 214.7697 314.0849  2.13204394281426
20253,89077A,2025-07-20,0.21840526660681442,6.163546477613879,0.0003362,1.7664704252237367,4.466084625684746,0.004374769348286253,25723,0.0,1 20253U 89077A   25201.79444953 -.00000374  00000+0  00000+0 0  9991,2 20253  12.5137 353.1452 0003362 101.2113 255.8878  1.00262328257235
20442,90005G,2025-07-20,1.72610270495436,3.65046085030126,0.0012741,1.699961163417989,4.587817850352846,0.06256860628244804,85489,5.1762e-05,1 20442U 90005G   25201.76418641  .00000098  00000+0  51762-4 0  9994,2 20442  98.8984 209.1560 0012741  97.4006 262.8626 14.33966828854890
20580,90037B,2025-07-21,0.49682891553120984,3.050547553159509,0.000223,1.8647516607327894,4.41989797768922,0.06656713954173793,73813,0.00016094000000000001,1 20580U 90037B   25202.13065309  .00004422  00000+0  16094-3 0  9996,2 20580  28.4662 174.7835 0002230 106.8424 253.2415 15.25606460738131
20776,90079A,2025-07-21,0.23464031930886567,6.144660269778049,0.0002233,2.539921809891284,3.788329643904048,0.004375204633401701,12762,0.0,1 20776U 90079A   25202.06168203  .00000120  00000+0  00000+0 0  9995,2 20776  13.4439 352.0631 0002233 145.5268 217.0553  1.00272304127629
20929,90095A,2025-07-21,0.24799906940363028,6.044712244833341,0.0004563,1.8990020019739262,4.25949174745543,0.004293417152023076,2220,0.0,1 20929U 90095A   25202.05882200 -.00000143  00000+0  00000+0 0  9998,2 20929  14.2093 346.3365 0004563 108.8048 244.0509  0.98397873 22204
21639,91054B,2025-07-21,0.24627817476116384,6.217030347211994,0.0010044,4.223033564710519,5.007778974967722,0.004375187267375643,12439,0.0,1 21639U 91054B   25202.09331551  .00000077  00000+0  00000+0 0  9990,2 21639  14.1107 356.2096 0010044 241.9620 286.9246  1.00271906124393
21805,91080B,2025-07-20,0.24753655715185177,6.0714646516079105,0.0004999,2.048719835868504,4.3069472498171555,0.00432776204647644,2242,0.0,1 21805U 91080B   25201.52829081  .00000045  00000+0  00000+0 0  9996,2 21805  14.1828 347.8693 0004999 117.3830 246.7699  0.99185000 22421
22195,92070B,2025-07-20,0.9188931618947386,2.0253481318550475,0.01375,0.7425869821752794,6.2312739792375185,0.028243519788931557,77397,0.0,1 22195U 92070B   25201.84811331 -.00000009  00000+0  00000+0 0  9994,2 22195  52.6487 116.0439 0137500  42.5471 357.0257  6.47293793773978
22314,93003B,2025-07-20,0.24738645883618027,6.27442026367607,0.0010573,3.0275580762522396,0.48388555379841985,0.004375253022655212,11908,0.0,1 22314U 93003B   25201.85443199 -.00000302  00000+0  00000+0 0  9994,2 22314  14.1742 359.4978 0010573 173.4663  27.7246  1.00273413119082
22490,93009B,2025-07-20,0.4358069688937321,1.7069337537797062,0.0041974,3.8970950722298308,4.692151887707816,0.0630881889245378,71299,4.4498e-05,1 22490U 93009B   25201.07510421  .00000348  00000+0  44498-4 0  9995,2 22490  24.9699  97.8001 0041974 223.2871 268.8405 14.45874785712997
22787,93056A,2025-07-21,0.20562072983595595,0.09290387608365817,0.0001238,4.078185199429006,2.379772143057536,0.004375176446334281,11534,0.0,1 22787U 93056A   25202.13214429  .00000117  00000+0  00000+0 0  9993,2 22787  11.7812   5.3230 0001238 233.6628 136.3509  1.00271658115346
22824,93061B,2025-07-21,1.7247762547228445,4.52750625272093,0.0007358,2.020672394788955,5.608029120655107,0.062284574192505285,65771,4.0962e-06,1 22824U 93061B   25202.21136010 -.00000035  00000+0  40962-5 0  9996,2 22824  98.8224 259.4070 0007358 115.7760 321.3164 14.27457292657719
22825,93061C,2025-07-21,1.7232421103103412,4.6052990681408215,0.0008252,6.273362594149362,0.011868238913561441,0.062430875457122614,65992,4.0571e-05,1 22825U 93061C   25202.10612658  .00000061  00000+0  40571-4 0  9995,2 22825  98.7345 263.8642 0008252 359.4372   0.6800 14.30810270659929
22826,93061D,2025-07-21,1.7231496078599857,4.603440292487448,0.0008446,5.980201385021127,0.3045425011804906,0.062448953621148,66020,4.6918e-05,1 22826U 93061D   25202.11294394  .00000079  00000+0  46918-4 0  9990,2 22826  98.7292 263.7577 0008446 342.6403  17.4490 14.31224591660201
22988,94009A,2025-07-20,0.29881956656320113,0.5454991670523237,9.38e-05,1.955109101437788,4.516981917331404,0.00437522780264752,2963,0.0,1 22988U 94009A   25201.53747753 -.00000211  00000+0  00000+0 0  9995,2 22988  17.1211  31.2548 0000938 112.0195 258.8040  1.00272835 29631
23439,94085A,2025-07-20,1.1312613346189047,2.0752802564253536,0.0146369,1.157577409080475,5.153896194615435,0.04920003364918613,25855,-0.00035705,1 23439U 94085A   25201.95063540 -.00000055  00000+0 -35705-3 0  9993,2 23439  64.8165 118.9048 0146369  66.3243 295.2965 11.27581712258555
23467,95003A,2025-07-20,0.16865291094946405,0.24938486082971378,0.0003408,1.9902879578409858,4.2988349594538855,0.004375203455304456,11162,0.0,1 23467U 95003A   25201.73236436 -.00000028  00000+0  00000+0 0  9992,2 23467   9.6631  14.2887 0003408 114.0351 246.3051  1.00272277111629
23613,95035B,2025-07-20,0.23586554044376568,6.116721039112123,0.0010764,1.574964173048659,4.927903981750202,0.004375062345434431,10993,0.0,1 23613U 95035B   25201.92993906 -.00000247  00000+0  00000+0 0  9996,2 23613  13.5141 350.4623 0010764  90.2388 282.3481  1.00269043109938
23712,95060A,2025-07-21,0.24347343065320895,0.10766936155553018,0.0001805,2.0730183097147687,1.9623993417233683,0.004375289630936272,2832,0.0,1 23712U 95060A   25202.16165359 -.00000029  00000+0  00000+0 0  9992,2 23712  13.9500   6.1690 0001805 118.7752 112.4372  1.00274252 28320
23802,96013A,2025-07-20,1.387175472180329,4.0265461428502505,0.615173,3.844719486706733,1.2623355614436786,0.005665634759814732,14054,0.0,1 23802U 96013A   25201.07708407  .00000266  00000+0  00000+0 0  9999,2 23802  79.4793 230.7041 6151730 220.2862  72.3265  1.29846784140546
23839,96020A,2025-07-20,0.17288533438555032,0.8656780730014314,0.0005897,1.6723849612364785,4.835122278714183,0.0043624295214088026,10694,0.0,1 23839U 96020A   25201.67449678  .00000019  00000+0  00000+0 0  9991,2 23839   9.9056  49.5997 0005897  95.8206 277.0321  0.99979520106940
23893,96029A,2025-07-20,1.1052559287641892,5.907737059807574,0.0833983,0.7708107015092797,5.6251316019954,0.058687617981220234,6066,0.00011871,1 23893U 96029A   25201.67489062  .00000511  00000+0  11871-3 0  9990,2 23893  63.3265 338.4884 0833983  44.1642 322.2963 13.45021128 60667
24278,96046B,2025-07-20,1.7203780250078187,1.5773884353796792,0.0349064,4.10789942994421,2.1190339154435995,0.059046699272631974,42836,6.378000000000001e-06,1 24278U 96046B   25201.93379233 -.00000031  00000+0  63780-5 0  9990,2 24278  98.5704  90.3777 0349064 235.3653 121.4117 13.53250665428360
24307,96053A,2025-07-20,0.1588598685165239,0.9987768817585191,0.0006955,1.0765365359226224,4.953438148706879,0.004363080441953334,10564,0.0,1 24307U 96053A   25201.93739243 -.00000367  00000+0  00000+0 0  9994,2 24307   9.1020  57.2257 0006955  61.6810 283.8111  0.99994438105640
24674,96070A,2025-07-20,0.1675009936431478,0.9206821243780328,0.0004222,1.6271460270247855,2.0749591158429865,0.004363331507566234,10458,0.0,1 24674U 96070A   25201.85253166  .00000062  00000+0  00000+0 0  9997,2 24674   9.5971  52.7512 0004222  93.2286 118.8864  1.00000192104585
24876,97035A,2025-07-20,0.9742759497190226,1.9471818159752297,0.009296,0.958780916619817,5.3397580519895635,0.008751186767351933,20509,0.0,1 24876U 97035A   25201.14682791 -.00000038  00000+0  00000+0 0  9999,2 24876  55.8219 111.5653 0092960  54.9341 305.9456  2.00562427205099
24920,97047A,2025-07-20,1.2209119169768454,0.7342966682283063,0.0021915,0.05419072794517194,6.231183222116416,0.06229647297468076,45140,6.9539e-05,1 24920U 97047A   25201.94876408  .00000114  00000+0  69539-4 0  9991,2 24920  69.9531  42.0721 0021915   3.1049 357.0205 14.27729992451401
24936,97050A,2025-07-20,0.12793787015894034,1.184120376344805,0.0002635,1.159722418731176,5.010091536226614,0.004375164316295979,4910,0.0,1 24936U 97050A   25201.54111755 -.00000268  00000+0  00000+0 0  9999,2 24936   7.3303  67.8451 0002635  66.4472 287.0571  1.00271380 49104
25019,97065A,2025-07-21,0.2161939344445376,0.4210345021048521,5.8e-05,5.577063489066224,5.077098216869181,0.004375287623807633,2828,0.0,1 25019U 97065A   25202.24291038 -.00000074  00000+0  00000+0 0  9994,2 25019  12.3870  24.1235 0000580 319.5422 290.8963  1.00274206 28285
25118,97084G,2025-07-20,0.7856198202124516,3.606115524666588,0.000271,5.410607947645021,3.82948974365383,0.06310011218495604,44638,0.00028262,1 25118U 97084G   25201.74657772  .00000874  00000+0  28262-3 0  9991,2 25118  45.0127 206.6152 0002710 310.0050 219.4136 14.46148046446388
25153,98006B,2025-07-21,0.1561755521269566,0.9856101178814738,0.0004475,1.2118204969032067,3.4077326752386528,0.004375282038754027,10056,0.0,1 25153U 98006B   25202.21092792 -.00000300  00000+0  00000+0 0  9994,2 25153   8.9482  56.4713 0004475  69.4322 195.2487  1.00274078100568
25159,98007C,2025-07-20,1.8843569442204418,3.6329412352697408,0.0040886,3.3117046597939246,2.9720915126238596,0.06260529537225298,42906,0.00026796,1 25159U 98007C   25201.92341695  .00000635  00000+0  26796-3 0  9991,2 25159 107.9657 208.1522 0040886 189.7467 170.2883 14.34807680429068
25160,98007D,2025-07-20,1.8851650316641153,0.40711375599094535,0.0062541,5.899933692721907,0.5743878568313338,0.062061706206267574,42339,5.5679e-05,1 25160U 98007D   25201.79342921 -.00000003  00000+0  55679-4 0  9994,2 25160 108.0120  23.3259 0062541 338.0413  32.9100 14.22349534423395
25338,98030A,2025-07-21,1.7197409798308407,3.949816232944823,0.0009259,4.072755480126052,2.2110057857066923,0.062264590041670245,41433,9.0993e-05,1 25338U 98030A   25202.18080733  .00000178  00000+0  90993-4 0  9991,2 25338  98.5339 226.3078 0009259 233.3517 126.6813 14.26999289414338
25397,98043D,2025-07-20,1.7274029752470956,3.1750191994239887,0.0002379,1.559589567667841,4.726126466927138,0.062147824460385644,40417,4.3020000000000005e-05,1 25397U 98043D   25201.92768194  .00000053  00000+0  43020-4 0  9996,2 25397  98.9729 181.9152 0002379  89.3579 270.7871 14.24323219404170
25398,98043E,2025-07-20,1.727383776625324,3.0685820403203663,0.0002412,1.4951677196474782,4.790553550935256,0.06209109026412154,40381,1.2304e-05,1 25398U 98043E   25201.88943542 -.00000019  00000+0  12304-4 0  9998,2 25398  98.9718 175.8168 0002412  85.6668 274.4785 14.23022967403814
25415,98046C,2025-07-21,0.7853161329226046,0.2706167911802248,0.0003858,1.7609656567629468,1.195747759821591,0.06276328680856695,40930,0.00030597,1 25415U 98046C   25202.22325554  .00000800  00000+0  30597-3 0  9997,2 25415  44.9953  15.5052 0003858 100.8959  68.5113 14.38428577409306
25416,98046D,2025-07-21,0.7853178782518565,0.35412381457114545,0.0001412,2.1449572908234713,4.139943675010826,0.062712201763126,40919,0.00024923,1 25416U 98046D   25202.17854761  .00000607  00000+0  24923-3 0  9990,2 25416  44.9954  20.2898 0001412 122.8970 237.2013 14.37257794409191
25481,98053G,2025-07-21,0.785492411177056,1.8636189420482452,0.0001904,0.14392683143646037,6.140792620155629,0.06275156792620412,40259,0.00030178,1 25481U 98053G   25202.09612087  .00000782  00000+0  30178-3 0  9997,2 25481  45.0054 106.7775 0001904   8.2464 351.8415 14.38160000402591
25504,98060A,2025-07-20,0.4362642451577546,5.509821188974639,0.0016622,3.8572125534925084,4.70985999829855,0.06306370095156799,41232,4.7826000000000006e-05,1 25504U 98060A   25201.77072711  .00000353  00000+0  47826-4 0  9992,2 25504  24.9961 315.6895 0016622 221.0020 269.8551 14.45313562412322
25544,98067A,2025-07-21,0.9011902872917601,2.4067514426348646,0.0002535,1.844647213079067,6.253505983249423,0.06763094464253218,52045,0.00015302,1 25544U 98067A   25202.31751672  .00008283  00000+0  15302-3 0  9997,2 25544  51.6344 137.8967 0002535 105.6905 358.2995 15.49987077520451
25560,98071A,2025-07-21,1.2199397685834845,6.267639659532073,0.0004295,0.4123305451251564,5.87322666450789,0.06572590964819934,44762,0.00020453,1 25560U 98071A   25202.16909731  .00002913  00000+0  20453-3 0  9991,2 25560  69.8974 359.1093 0004295  23.6248 336.5111 15.06326891447622
25639,99009B,2025-07-20,0.20707458910286722,0.19044334666061327,0.0002479,1.784279764911087,1.3203415791337103,0.004375149219197949,4785,0.0,1 25639U 99009B   25201.69798355 -.00000042  00000+0  00000+0 0  9999,2 25639  11.8645  10.9116 0002479 102.2317  75.6500  1.00271034 47853
25757,99029B,2025-07-21,1.7215596129114186,3.1828714357287113,0.0013037,4.844960699707675,1.437723697976589,0.06336779581942859,38530,3.1389e-05,1 25757U 99029B   25202.19151490  .00000079  00000+0  31389-4 0  9999,2 25757  98.6381 182.3651 0013037 277.5958  82.3755 14.52282903385301
25867,99040B,2025-07-22,0.8773525803680216,2.2353409114672496,0.837115,5.410030243662611,0.005588544264885843,0.001649430696346868,1607,0.0,1 25867U 99040B   25203.81570392  .00000586  00000+0  00000+0 0  9994,2 25867  50.2686 128.0756 8371150 309.9719   0.3202  0.37802167 16074
25924,99053A,2025-07-20,0.0008604473212332044,4.701400387414134,0.0003359,3.2521941682886735,5.332855274797926,0.004375178933428465,9451,0.0,1 25924U 99053A   25201.84280779 -.00000120  00000+0  00000+0 0  9995,2 25924   0.0493 269.3704 0003359 186.3370 305.5501  1.00271715 94511
25933,99055A,2025-07-20,0.903361476881241,5.409860946725168,0.0114835,2.875658580792669,3.5388330820022067,0.008750865234070484,18892,0.0,1 25933U 99055A   25201.25440216 -.00000082  00000+0  00000+0 0  9993,2 25933  51.7588 309.9622 0114835 164.7631 202.7602  2.00555058188926
25967,99063A,2025-07-20,0.16946623438089342,0.5040807585732463,0.0002553,2.4372283820331897,1.169934340184595,0.004375075959002597,9402,0.0,1 25967U 99063A   25201.88794691 -.00000196  00000+0  00000+0 0  9993,2 25967   9.7097  28.8817 0002553 139.6429  67.0323  1.00269355 94023
25982,99065C,2025-07-20,0.7856861427240274,5.261029740090604,0.0007967,3.548683720300463,2.735351562224845,0.06267179097685734,33941,0.00021410000000000003,1 25982U 99065C   25201.68589372  .00000490  00000+0  21410-3 0  9996,2 25982  45.0165 301.4348 0007967 203.3246 156.7241 14.36331647339415
25989,99066A,2025-07-22,1.1535387171913603,5.015056997948539,0.4825502,1.2341537300117262,0.0023544491609403502,0.0021874643920567114,2135,0.0,1 25989U 99066A   25203.27516748  .00000074  00000+0  00000+0 0  9994,2 25989  66.0929 287.3416 4825502  70.7118   0.1349  0.50132991 21356
25994,99068A,2025-07-21,1.710354599113615,4.519371273077385,0.0002423,2.794134251432014,3.970203423937369,0.06373668621030239,36139,7.2542e-05,1 25994U 99068A   25202.13468628  .00000309  00000+0  72542-4 0  9995,2 25994  97.9961 258.9409 0002423 160.0921 227.4759 14.60737248361399
26052,00001A,2025-07-20,0.19825718572179185,0.6088546188997178,0.0004843,0.6804881673893212,5.4322605023452635,0.0043244492370232285,2962,0.0,1 26052U 00001A   25201.46784986 -.00000095  00000+0  00000+0 0  9991,2 26052  11.3593  34.8848 0004843  38.9891 311.2456  0.99109076 29623
26107,00016A,2025-07-20,0.14572975655377055,1.0755190089687097,0.0005202,1.5553798335120306,2.2042932494035226,0.004375242507046469,9282,0.0,1 26107U 00016A   25201.64823455 -.00000341  00000+0  00000+0 0  9997,2 26107   8.3497  61.6227 0005202  89.1167 126.2967  1.00273172 92821
26113,00017A,2025-07-20,1.6386180761981444,5.41780044949249,0.7648359,5.70893533135916,0.04958305871990691,0.00735922608232818,15590,0.0050405,1 26113U 00017A   25201.24512256 -.00000126  00000+0  50405-2 0  9993,2 26113  93.8859 310.4171 7648359 327.0979   2.8409  1.68661038155905
26356,00024A,2025-07-20,0.2254668687603835,0.24698503310822156,0.0002391,4.1769760710796415,2.083167399315116,0.004375159691173461,2958,0.0,1 26356U 00024A   25201.66539674  .00000087  00000+0  00000+0 0  9997,2 26356  12.9183  14.1512 0002391 239.3231 119.3567  1.00271274 29580
26360,00025A,2025-07-20,0.9592032862987996,0.5706755415123419,0.0035599,4.059785938454482,5.317669164976324,0.0087518905713728,18462,0.0,1 26360U 00025A   25201.76966962 -.00000064  00000+0  00000+0 0  9994,2 26360  54.9583  32.6973 0035599 232.6086 304.6800  2.00578557184622
26388,00034A,2025-07-20,0.21215524255542273,0.5942689023408013,0.000297,0.9973125505160959,2.715992370161724,0.004374874024408141,9184,0.0,1 26388U 00034A   25201.62062554 -.00000202  00000+0  00000+0 0  9997,2 26388  12.1556  34.0491 0002970  57.1418 155.6149  1.00264727 91846
26407,00040A,2025-07-20,0.9587180847667452,3.9851085357494007,0.0132565,5.218452432988201,1.026429878427117,0.008751350915568083,18329,0.0,1 26407U 00040A   25201.73940937  .00000092  00000+0  00000+0 0  9994,2 26407  54.9305 228.3299 0132565 298.9953  58.8101  2.00566189183292
26410,00041A,2025-07-21,2.5317030544436427,0.24277878961091523,0.8459574,4.0008688588949095,6.272322377915173,0.001956420280038349,3058,0.0,1 26410U 00041A   25202.79756829  .00002884  00000+0  00000+0 0  9992,2 26410 145.0559  13.9102 8459574 229.2329 359.3776  0.44837850 30586
26463,00045A,2025-07-19,2.6263016452309875,1.4530703780893752,0.9095523,5.278140948077156,0.014760249484116045,0.0018727355384963438,3109,0.0,1 26463U 00045A   25200.43732718  .00006345  00000+0  00000+0 0  9990,2 26463 150.4760  83.2548 9095523 302.4152   0.8457  0.42919937 31097
26464,00045B,2025-07-23,2.536935551541122,0.2519243148913655,0.8470369,4.007869374524659,6.269826557084822,0.0019380367706603237,6650,0.0,1 26464U 00045B   25204.69089810  .00002650  00000+0  00000+0 0  9996,2 26464 145.3557  14.4342 8470369 229.6340 359.2346  0.44416531 66502
26554,00059A,2025-07-20,0.022109830964264165,1.4919999470551084,0.0002875,0.782094255123423,5.233676940053348,0.004375172562976695,3796,0.0,1 26554U 00059A   25201.87579973  .00000023  00000+0  00000+0 0  9994,2 26554   1.2668  85.4853 0002875  44.8107 299.8676  1.00271569 37969
26575,00065A,2025-07-20,0.19283793839434948,0.6643054745648297,0.0001074,0.9908792668932448,5.525297023452072,0.004375148477433018,2829,0.0,1 26575U 00065A   25201.93895244 -.00000334  00000+0  00000+0 0  9999,2 26575  11.0488  38.0619 0001074  56.7732 316.5762  1.00271017 28298
26580,00067A,2025-07-20,0.0005585053606381855,1.006791433683677,0.000338,1.2116093120637157,5.305640355771578,0.00437512539545366,9056,0.0,1 26580U 00067A   25201.74276441  .00000089  00000+0  00000+0 0  9994,2 26580   0.0320  57.6849 0003380  69.4201 303.9908  1.00270488 90565
26605,00071A,2025-07-20,0.9676070466471522,1.8863378929214554,0.0165268,4.598535917289343,4.961766859897396,0.00875087243355365,18085,0.0,1 26605U 00071A   25201.10739191 -.00000041  00000+0  00000+0 0  9992,2 26605  55.4398 108.0792 0165268 263.4767 284.2883  2.00555223180856
26702,01007A,2025-07-21,1.7006662764357947,3.95021591334353,0.0002118,5.326394065907042,0.9586220916578855,0.06729759072602531,33858,0.0006330099999999999,1 26702U 01007A   25202.06392293  .00027270  00000+0  63301-3 0  9993,2 26702  97.4410 226.3307 0002118 305.1799  54.9250 15.42347168338586
26715,01009A,2025-07-20,0.1950457798981223,0.37908900419167235,0.0041363,3.148059098468432,3.2677171266559117,0.004375387849339928,2962,0.0,1 26715U 01009A   25201.66843008  .00000103  00000+0  00000+0 0  9998,2 26715  11.1753  21.7202 0041363 180.3705 187.2264  1.00276503 29629
26720,01011B,2025-07-20,0.17495878553691957,0.880598892776731,0.0004292,2.7532027898142433,3.647083638198651,0.004327582888428722,8869,0.0,1 26720U 01011B   25201.93999244 -.00000312  00000+0  00000+0 0  9994,2 26720  10.0244  50.4546 0004292 157.7469 208.9625  0.99180894 88691
26766,01019A,2025-07-21,0.14447661015083862,1.0930874932192847,3.79e-05,5.673958933149194,5.7200565693528675,0.004327818246078354,8860,0.0,1 26766U 01019A   25202.04469528  .00000048  00000+0  00000+0 0  9997,2 26766   8.2779  62.6293 0000379 325.0939 327.7351  0.99186288 88601
26857,01026A,2025-07-18,0.7851032027538613,5.62034416385718,0.0013277,5.738904379945154,0.5434484051812304,0.01712173214740901,19248,0.0,1 26857U 01026A   25199.69932592 -.00000048  00000+0  00000+0 0  9999,2 26857  44.9831 322.0220 0013277 328.8150  31.1373  3.92401196192484
26880,01033A,2025-07-20,0.21766175634546484,0.32647081790254734,6.96e-05,4.101604027332266,5.596708915126673,0.004375551735756691,2964,0.0,1 26880U 01033A   25201.90245103 -.00000307  00000+0  00000+0 0  9994,2 26880  12.4711  18.7054 0000696 235.0046 320.6678  1.00280259 29648
